Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Humidity,Soil,NPK_Sum,PH_Stress,Rain_Temp_Balance,Crop,Fertilizer,Remark
17.43593841855113,0.414070837715013,47.446797747003345,5.94474924711146,49.44657169707021,33.6346390660122,52.406470992062744,1.4312740113785707,36.01021960027278,Acidic Soil,135.48768175514516,0.55525075288854,2.7212070040647696,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.879447554300686,0.576299776945331,57.23052519275433,6.343846995086322,51.218659872660226,40.772011731582886,51.87326157857749,2.8484395664852014,31.934927440238717,Acidic Soil,143.8639331828206,0.15615300491367812,3.200911270828847,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.989064240129213,0.6877833285242752,41.93423673720526,7.081450400016494,52.45802180013348,135.39366906858714,139.74416969253372,2.3264629211104166,38.9834787682159,Loamy Soil,327.5958605612543,0.08145040001649395,2.208336135310263,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.755228564050338,0.6387391713391923,55.246264941984734,6.865641307571537,50.2209482181228,135.71552621134595,140.9146507521962,1.786531541734915,54.174801480802316,Loamy Soil,326.85112518166494,0.0,3.1115490708941858,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.08656785246636,0.41590763391143104,57.27546466076246,6.686707117306459,53.078811570418964,42.916049121264024,50.50904604180793,0.7319761991565032,51.059386445049256,Acidic Soil,146.5039067334909,0.0,3.560452744553656,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.368154070050803,0.7319363740588694,27.95599432400159,6.39875030653624,51.38937751445505,30.73785547283841,47.611658934966314,2.38868169021945,35.4634800092318,Acidic Soil,129.73889192225977,0.10124969346376034,1.5219816981818397,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.62829779838103,0.6801435482040471,45.95827575186426,7.070473126664444,51.84474842703738,132.2747223170142,136.93563628015616,2.2050946100500064,31.81878141552196,Loamy Soil,321.05510702420776,0.07047312666444405,2.467121593678755,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.871501576168274,0.5361917211864248,48.86920592578942,6.772719294957741,49.50477359028636,40.314405838599264,60.960185748259086,1.476211704323758,45.95109629307195,Loamy Soil,150.7793651771447,0.0,2.5895769729051934,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.742462816310198,0.37985264427863513,45.5387404911619,4.13142061839343,49.530509434911686,174.05314291972869,60.7179561435329,0.7921989111297368,34.829484970203474,Loamy Soil,284.30160849817327,2.36857938160657,2.4297095284368315,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.342884974244367,0.6528726960612646,61.665886429607944,6.195797028057183,51.5553360779633,33.10009486312509,44.17020636586799,1.2620416953728641,45.48334880757055,Acidic Soil,128.82563730695637,0.304202971942817,3.3618422901410723,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.435408633789358,0.4802598911589345,22.939302674987665,6.276687034657002,52.37216647990644,24.732036706515483,48.63622237477956,1.1495817297616344,33.77327550185149,Peaty Soil,125.74042556120148,0.22331296534299838,1.2443067105625931,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
14.789398037656696,0.4372556647001467,45.934127697962964,6.644574117287551,48.75071165138516,52.78441649111908,61.95964179287385,1.0786903980615736,40.808030044009556,Acidic Soil,163.4947699353781,0.0,3.1058821718778344,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.144345534595228,0.6055755264076942,40.15372724450542,6.308842423922568,52.187332484849414,33.067864882555845,49.42969039068764,1.6285220035729504,41.16559158675516,Acidic Soil,134.68488775809288,0.19115757607743156,2.2130160147107882,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.20402556297417,0.6011235797475625,51.59092358334795,6.758928671552703,50.11333638503059,39.8662277304552,59.35926724863418,1.2452590025851304,48.70562705637176,Neutral Soil,149.33883136411998,0.0,2.8340392846009075,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.256053050062498,0.4555625150975133,65.78984823083948,6.609464162844917,51.09729886652534,41.109655093807,50.52014081931526,2.8592883147607684,39.16290147208587,Acidic Soil,142.7270947796476,0.0,3.8125664101734555,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.27656179388032,0.46485152760314463,56.09501867255653,6.060122825401146,50.37708276023238,32.58587203332314,55.88589722734578,1.3894692573129865,36.16069329515334,Acidic Soil,138.8488520209013,0.43987717459885367,3.0692325671089433,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.564511176524192,0.6300934326549867,53.068201896846496,5.8380133065273725,49.06197498431261,40.11318584176513,52.481518519432704,2.0022276615540844,52.29664862687768,Neutral Soil,141.65667934551044,0.6619866934726275,3.203728823103251,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.96784019396316,0.796230409362449,28.37488766243888,6.444146870129116,48.448247203058735,23.82125151307709,51.86867714594656,1.5296148177988695,48.88544285353906,Acidic Soil,124.13817586208239,0.055853129870883755,1.5792041422970962,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.063587521022544,0.7191604764688999,62.415152289845125,6.608040513333247,50.506417394649944,37.28621019502703,58.30414025864656,1.0727702765897043,45.89013691200433,Peaty Soil,146.09676784832354,0.0,3.4553021218628848,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
19.230141148172272,0.785637480795448,114.34582106424563,6.525737398263275,51.925698092005206,49.17484477402079,60.620060005330934,2.1803607560040854,42.987836260196644,Loamy Soil,161.72060287135693,0.0,5.946176899232673,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.923146176380985,0.3730194914490097,52.650529261032595,6.1254568579950615,50.639039004756434,33.33922147143857,53.397453112119095,1.8556079229655817,37.81703081702436,Acidic Soil,137.3757135883141,0.37454314200493855,2.9375718271167788,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
8.032990858886436,0.5316958030034357,62.166306470159704,5.858621635958342,47.56766221059075,27.083688199665353,34.392117682221446,1.3584728886974407,51.56644525440818,Acidic Soil,109.04346809247755,0.6413783640416577,7.738874295044005,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
14.44611496033405,0.39864149735428805,47.31985097383928,6.639394437867354,48.8916521495932,52.50297808947134,62.57753020393666,1.1678332347828817,40.950100935705635,Acidic Soil,163.9721604430012,0.0,3.275610854805565,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.341040703004793,0.4527480450578326,40.52270900791571,6.185720488595491,51.61437252774682,39.881043025663246,52.367142512984834,1.01760428726872,33.559423469828566,Acidic Soil,143.8625580663949,0.31427951140450894,2.2094007457972062,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.40316734447622,0.6774745030904552,47.52875892287622,6.081867692712711,53.130656146438895,26.375503949293584,47.2231445896599,1.6723886385467903,52.56975820790945,Acidic Soil,126.72930468539238,0.4181323072872889,2.582640152818159,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.699723785604498,0.5788637586572652,38.23069592726909,8.183830003652337,52.37976858862514,31.78508975119957,59.79273231073028,1.642732406295179,33.02936273872898,Acidic Soil,143.957590650555,1.1838300036523375,2.2893010937237612,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.315225719648698,0.46785087752752924,64.11780757110486,6.098569864904407,48.214810698971014,30.505046944877638,35.87858436369791,1.5231644655159784,44.597264215669725,Acidic Soil,114.59844200754657,0.4014301350955929,3.7029726674799432,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.487221839541924,0.6169781825381772,50.88380698008371,6.089711812540448,51.554127924193644,33.846119704270414,46.03594687842783,0.9974247309373854,49.90465843523922,Acidic Soil,131.4361945068919,0.4102881874595523,3.0862571921029875,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
4.4983638912505075,0.6251046681275909,30.31982491831962,7.094318337597161,51.18328786768306,55.82507474296093,105.23615401451353,1.8414365323533235,50.19474073489978,Neutral Soil,212.24451662515753,0.09431833759716124,6.740189466951052,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.52155373095476,0.7496658768077208,30.73341153938407,6.224083939634289,51.36618360867708,30.82827273356168,44.182503812099824,2.0391983595172896,33.470110990363885,Acidic Soil,126.37696015433859,0.27591606036571115,1.8602010464549705,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.88963047105511,0.6160923293061586,52.28958352521061,6.054609302937272,52.50923363283237,27.450336788289153,47.73287111346592,2.252566181532937,52.69040430299877,Acidic Soil,127.69244153458745,0.44539069706272816,2.768163390243912,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.705290895865744,0.501479377477871,49.532391835680215,6.657569185191532,49.651215035484846,39.26918463236441,59.65823673410181,1.3534024234813389,46.794017471246036,Loamy Soil,148.57863640195106,0.0,2.6480417819445887,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.840757867270323,0.764618522716086,29.70109439830197,5.40464659518395,47.651929245234136,25.683721833986056,49.92628814248655,1.5004285977869884,48.306807399996735,Acidic Soil,123.26193922170674,1.0953534048160503,1.7636435742613135,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
14.60210916074427,0.6000345855023862,44.65912894094045,5.858711291486752,50.20599977875411,39.49004050750486,41.63880553400869,2.0133970270020924,43.06207446614866,Acidic Soil,131.33484582026767,0.6412887085132484,3.0584026217938622,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.96421050996773,0.4245138618349533,51.316447303197556,5.8152797275040005,46.909676786823525,39.843811453696276,49.350389933658505,2.05671150019495,47.310844811171656,Acidic Soil,136.1038781741783,0.6847202724959995,2.7059627542219724,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.61798563478421,0.5490730966492415,43.772963921309405,6.526554336778108,51.732094968210845,36.8048370126632,49.30344809093098,1.8862417518356913,39.309712048682584,Acidic Soil,137.84038007180501,0.0,2.4845612221913673,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.352217531097452,0.7898769109415711,35.990201391883986,6.639866681997166,48.08227070469666,52.273646332052444,58.138181039295866,0.686306900439765,41.81020549166174,Acidic Soil,158.49409807604496,0.0,1.9610818872923306,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
15.149196317476576,0.7706023816197102,34.48860005582096,6.12061853659073,52.441413541206025,33.49896919683605,41.64323678391061,1.828489464571014,31.603331666757768,Acidic Soil,127.58361952195268,0.3793814634092696,2.2765960208749725,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
19.30285878213303,0.6947165765215645,64.14384344112946,6.065557420088294,50.227441707906436,34.638164227066476,60.16593872564217,0.7473914227633434,31.29759331485451,Acidic Soil,145.03154466061508,0.434442579911706,3.323022986652206,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.353341477852773,0.6491731067405243,48.62269919180792,5.951773087650294,49.686244813956705,37.75075382255414,42.532056405710144,1.711002382475139,45.070712966060896,Acidic Soil,129.969055042221,0.5482269123497057,2.6492559543166343,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.478095997980223,0.6177623182081289,25.572616048598263,6.408092281601873,51.94536971773582,28.009907962722394,48.120897750002236,1.84116425052268,34.46990947251869,Acidic Soil,128.07617543046044,0.09190771839812673,1.3839421578605025,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.472566269518854,0.5149760146578563,44.5987065831756,6.388719490278443,50.98566746909875,36.634744050039174,49.951598720180975,1.7678845911129724,37.971800606982725,Acidic Soil,137.5720102393189,0.11128050972155723,2.5524989228959853,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.358267718816926,0.5588515513854051,56.30725586687407,6.397229829926094,51.50618503649132,41.73900148157161,51.98259519401908,2.733866301220881,32.3065965173113,Acidic Soil,145.227781712082,0.10277017007390565,3.067133388035302,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.719658706090968,0.6933082810291504,45.97726093562423,6.237327564718015,48.44800964247029,37.30024109995083,54.354973370760646,1.4424172259861925,38.871247738706934,Acidic Soil,140.10322411318177,0.2626724352819849,2.749892312028757,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
19.226376473366468,0.6836039167295315,64.36789784949798,6.087464519262723,50.18565276124832,34.95422494027508,59.77584728470221,0.8226520450736003,31.47126433834767,Acidic Soil,144.9157249862256,0.41253548073727675,3.347895425779489,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.57102005418604,0.45658314292188557,59.255232128419216,6.6565273339600814,53.30384171129543,41.171282090276655,50.34527623591204,2.0713981813569546,47.22692418453549,Acidic Soil,144.82040003748415,0.0,3.5758349175041055,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.02017364618032,0.6557156581269179,63.23504949358226,6.250069832826218,62.22498305878365,32.427377425887926,45.03417625123798,1.340009505128318,47.15505068251282,Acidic Soil,139.68653673590956,0.24993016717378236,3.509125424381579,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
19.570785722089695,0.7324930382140014,67.35386152966106,6.896752576964402,36.573619574449076,41.76217299609492,49.41290629115915,1.867516678215598,43.94732425493613,Peaty Soil,127.74869886170313,0.0,3.441551222628647,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
14.367563257245507,0.3959105480762422,48.54750361570001,6.413172726357206,48.979023526338366,52.96027544653926,62.96878797681574,1.1331611051217947,40.5719628431701,Neutral Soil,164.90808694969337,0.08682727364279419,3.378965712311563,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.54776054029611,0.3892011979014319,49.24078808911408,5.990686285598281,49.811278867093385,32.93261147188472,52.84975830743656,1.5461419891283819,36.979539873542194,Acidic Soil,135.59364864641466,0.5093137144017188,2.8061009822899696,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.376029953498954,0.5924626304372275,51.43608251851216,7.03923488002025,50.35991396020304,62.985425126907934,76.13135815701277,1.483790419814789,42.1988228680189,Neutral Soil,189.47669724412373,0.039234880020249996,3.140937251859518,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
5.5200171058259055,0.5489805005351983,61.63797777353575,5.793660599044296,47.39246009708822,26.157425844155796,33.98968746887489,1.3138860390751987,53.45320736432949,Acidic Soil,107.5395734101189,0.706339400955704,11.166265718358398,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.591182804193704,0.7482107526713416,73.19669141323442,5.9776018510325,50.54872346001846,31.28795039846179,40.16081858490372,2.1259799621864475,42.71749949312405,Acidic Soil,121.99749244338398,0.5223981489674996,4.160987480374797,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
19.39731894587623,0.6727231358589161,47.82239844869706,6.537026261070828,51.1407401486208,177.3144812,48.09714187470502,2.0494636935901926,53.27660869735924,Loamy Soil,276.5523632233258,0.0,2.465412801745153,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.332075657770016,0.4769734168022779,56.48769620744195,6.059260531014518,50.371731953996495,32.67257873551054,56.12109695066042,1.3533178424157122,35.907422187465016,Acidic Soil,139.16540764016744,0.4407394689854822,3.0813584485453367,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.042789483884718,0.5653594821846885,47.25985081597227,6.521338075803115,50.174321140943704,24.553212128698682,56.503737278346165,2.0492828384746096,41.74477582525972,Acidic Soil,131.23127054798854,0.0,2.773011475654272,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.289615125177995,0.5726106163256965,69.51373711530181,6.793172428426792,50.63683403698467,48.47518033439899,70.21998637896748,1.2693950714317899,39.12166735359407,Neutral Soil,169.33200075035114,0.0,4.020548555419979,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.69519763198516,0.6271344273661792,54.551493421040604,6.848118353392996,50.16261074316609,135.20987292272562,140.61674137703088,1.7902813569354428,54.16518514648079,Loamy Soil,325.9892250429226,0.0,3.0828417153383705,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.533564429760947,0.6332182398439645,42.74304049411246,6.456362149770028,49.873524819812104,43.01158524802776,60.51780563101258,1.7254226225507887,39.79397940079714,Acidic Soil,153.40291569885244,0.04363785022997213,2.306250406180706,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.7762553469767,0.23521962983876374,46.57817529090102,6.476457723804645,48.64807594190844,58.15568995275669,68.1986065666949,1.230295679928789,53.59196757640704,Loamy Soil,175.00237246136004,0.023542276195355427,2.620246749483311,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
11.45044875440782,0.5743452665540026,41.44769076513457,6.973780281107618,50.97346814010893,61.53886432814586,97.13876496814876,1.946309695546102,51.48564183548167,Loamy Soil,209.65109743640355,0.0,3.6197437894457534,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
15.09599970552695,0.540323567896677,48.95807047982718,6.027300575459942,53.32227655205583,31.661076075875137,47.596545719888915,1.1985722076488954,51.51432646524792,Acidic Soil,132.5798983478199,0.47269942454005776,3.2431154898540866,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.46137287843826,0.6189571123051931,61.906187806228324,6.188389065319397,51.13437088531868,32.67448427989711,44.8657554013528,1.1125925056214545,48.38940363025695,Acidic Soil,128.6746105665686,0.3116109346806031,3.545321907802085,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
19.005201133009773,0.47220162452424697,46.050154588475515,4.870080512485464,50.04242493244998,177.3144812,52.45513519489979,1.1928079835367902,41.77785798331125,Loamy Soil,279.8120413273498,1.6299194875145364,2.4230290574768962,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
19.068995251814638,0.7713639549788981,20.252658449704825,6.310649316995198,50.835876780061064,34.41963814322984,38.87218308371924,2.17477206565015,50.09006109577711,Acidic Soil,124.12769800701014,0.18935068300480218,1.062072656805426,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.233557537231583,0.7357757702276617,59.87350883444361,7.005461147008853,51.06912419375151,139.55932291995907,143.75123764215687,1.727953190952233,52.589598176312684,Loamy Soil,334.37968475586746,0.005461147008852585,3.2836986809725044,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.435141960939838,0.7228875451707233,29.04202336151915,5.632225070959561,50.12757333020544,30.561766965599233,47.125129377044495,2.1721311178857943,38.073659228721716,Acidic Soil,127.81446967284916,0.8677749290404391,1.6657176308964017,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.722082858248424,0.39743482890030535,48.87647586804248,5.805007903754375,51.273142624238105,34.113736697493785,54.6374441707719,1.4895227347393827,43.22291407332979,Acidic Soil,140.0243234925038,0.6949920962456249,2.75794195631434,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
15.60479961736989,0.6482683884091847,266.01038412035695,6.7207885173777235,80.78386275965258,38.695601243178935,61.21989756247602,1.4277712964613012,51.366890800506575,Acidic Soil,180.69936156530753,0.0,17.046702978759022,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
4.271305718211616,0.4949804140161189,40.44734047367852,5.899988411167571,52.93078911230007,39.12613077455327,43.7684902290519,1.4807047592398148,44.62736062626023,Acidic Soil,135.82541011590524,0.6000115888324293,9.469549393578344,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.18912328317515,0.7314974141123429,45.54106021159273,6.0966618822018255,53.24256129617114,25.745730303674684,46.74600405843591,1.3492843072185932,52.47184596065227,Acidic Soil,125.73429565828172,0.4033381177981745,2.503752352578642,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.22290500193096,0.5358342448841005,49.08538690519983,6.710256723886441,49.70364136637698,131.23165180633913,138.27294298053312,1.8197829825532423,54.08952875281924,Loamy Soil,319.20823615324923,0.0,2.8500062503797463,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.960793931657165,0.5792527993210838,229.14284611455366,6.529624782756349,53.038655689525676,50.11257100470485,75.93509547008472,1.639647512700329,35.893539078996696,Loamy Soil,179.08632216431525,0.0,12.085087098171247,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.157662943504057,0.6563251266132755,70.56795696186023,5.336242019507159,51.13068592899341,52.544806132461055,64.64309891733633,1.7636732208687962,42.63636026366945,Neutral Soil,168.31859097879078,1.163757980492841,4.1129119504342215,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.295112245969435,0.6063931821243786,50.61788793858289,6.081093636408294,51.79828614017463,33.544393737492015,46.2514451815619,1.0252005684937218,50.1269325519823,Acidic Soil,131.59412505922856,0.41890636359170585,3.106323367063834,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.719077686991266,0.4565716831589805,38.732617848172914,6.293091214099624,52.560099133981254,41.87705863509613,52.5371025404707,0.9138555983987617,33.06486800405556,Acidic Soil,146.97426030954807,0.2069087859003762,2.0691520434839568,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
13.997125610162803,0.9642588292932359,42.53167455576259,6.557615898206133,49.300524158807306,30.888375540644326,53.63391823197639,0.8653243740629424,31.827063478271864,Acidic Soil,133.82281793142803,0.0,3.0386006198931224,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.986980996550752,0.6509818467451185,36.60954881649805,7.053112527645632,52.655412132496124,133.31775683337887,138.33270192435833,2.445123131366357,36.02682690868054,Loamy Soil,324.30587089023334,0.05311252764563168,1.9281395406225286,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.014308412955003,0.7334582404661109,73.62311765237446,5.879691112883173,51.37535330128971,51.941986338851926,63.21335908479752,1.9933890313720384,43.84685933456281,Neutral Soil,166.53069872493916,0.6203088871168267,4.086924458306062,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
19.03903970791621,0.6796567802381723,61.47611371787996,6.201647303227892,51.88778405339651,33.43621143330562,43.62091185719668,1.3800658964970989,43.1883561117834,Acidic Soil,128.94490734389882,0.29835269677210796,3.228950338935367,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
15.187092258971555,0.47889320362356425,63.54006700275949,4.086127602128729,50.56786925803419,53.93149298916439,67.93197804059274,1.2352501355970729,39.85180811482642,Neutral Soil,172.43134028779133,2.4138723978712706,4.183820439045803,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.63359791758793,0.441922467537124,44.73436154648,6.593507072490779,49.78342653083877,53.899540654066776,69.90398937195079,1.1650654682471226,54.25697528854641,Neutral Soil,173.58695655685634,0.0,2.5368822491898544,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.891045208956534,0.5769457246657977,42.09822952898531,6.425962721100904,51.96033011972362,35.004403414241665,49.37450445945489,1.7566415051300401,40.181165321517476,Acidic Soil,136.33923799342017,0.07403727889909639,2.353033544843444,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.235817949312175,0.573321390029876,67.28026714216448,4.751430864610269,50.867396854998795,53.19350670808487,66.18165664585312,1.5164736761903297,41.33372977209377,Neutral Soil,170.24256020893677,1.7485691353897312,4.143940721201225,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.57450598589879,0.5105140674222662,55.827098695534474,6.1152167215298565,51.18283032987471,39.85972853123211,48.466363124713986,1.9589117685066852,31.891689704850123,Acidic Soil,139.5089219858208,0.3847832784701435,3.3682511408201785,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.39613591094479,0.7172927836168226,27.631517648317214,6.411257985379944,51.47993578592958,30.3873865775115,47.68473859153187,2.321011237365168,35.29641311854627,Acidic Soil,129.55206095497294,0.08874201462005615,1.502028348892434,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.07143543083685,0.4254509115375845,56.7912549786067,6.687323319405767,52.94396206739437,42.972648261854246,50.91451586654478,0.5441273658398579,51.613949749508336,Neutral Soil,146.8311261957934,0.0,3.5336765793576377,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.072530508925965,0.6015851627199703,64.61556543206918,6.194617028768348,50.83389211033139,32.52098149603051,45.47135588553704,1.0120945333732998,49.88865495315909,Acidic Soil,128.82622949189894,0.30538297123165226,3.78476789942103,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
